"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","CONDIZIONE_DICH","Condizione e posizione nella professione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2012","2012",44.2,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2013","2013",47.1,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2014","2014",39.3,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2015","2015",37.5,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2016","2016",41.8,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2017","2017",42.5,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2018","2018",44.1,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2019","2019",38,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2020","2020",38.6,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","4","casalinga-o","2010","2010",35.1,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","4","casalinga-o","2011","2011",36,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","4","casalinga-o","2012","2012",36.4,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","4","casalinga-o","2013","2013",36.1,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","4","casalinga-o","2014","2014",39,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","4","casalinga-o","2015","2015",36.6,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","4","casalinga-o","2016","2016",37.1,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","4","casalinga-o","2017","2017",36.2,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","4","casalinga-o","2018","2018",34,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","4","casalinga-o","2019","2019",34.6,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","4","casalinga-o","2020","2020",35.6,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2010","2010",45.3,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2011","2011",42.8,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2012","2012",44,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2013","2013",42.8,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2014","2014",44.4,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2015","2015",42.7,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2016","2016",45.2,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2017","2017",46.5,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2018","2018",47.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2019","2019",51,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2020","2020",55.6,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2010","2010",23.4,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2011","2011",21.8,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2012","2012",22.6,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2013","2013",22.3,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2014","2014",25.4,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2015","2015",23.8,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2016","2016",21.2,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2017","2017",23.7,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2018","2018",23.7,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2019","2019",27.2,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2020","2020",24.3,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","2","disoccupato alla ricerca di nuova occupazione","2010","2010",83.2,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","2","disoccupato alla ricerca di nuova occupazione","2011","2011",83.2,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","2","disoccupato alla ricerca di nuova occupazione","2012","2012",82.6,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","2","disoccupato alla ricerca di nuova occupazione","2013","2013",81.9,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","2","disoccupato alla ricerca di nuova occupazione","2014","2014",78.8,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","2","disoccupato alla ricerca di nuova occupazione","2015","2015",81.7,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","2","disoccupato alla ricerca di nuova occupazione","2016","2016",81,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","2","disoccupato alla ricerca di nuova occupazione","2017","2017",82.6,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","2","disoccupato alla ricerca di nuova occupazione","2018","2018",82.1,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","2","disoccupato alla ricerca di nuova occupazione","2019","2019",79.8,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","2","disoccupato alla ricerca di nuova occupazione","2020","2020",77.9,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","6","ritirato-a dal lavoro","2010","2010",18,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","6","ritirato-a dal lavoro","2011","2011",20,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","6","ritirato-a dal lavoro","2012","2012",18.9,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","6","ritirato-a dal lavoro","2013","2013",19.7,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","6","ritirato-a dal lavoro","2014","2014",18.3,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","6","ritirato-a dal lavoro","2015","2015",19.6,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","6","ritirato-a dal lavoro","2016","2016",19.3,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","6","ritirato-a dal lavoro","2017","2017",19.2,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","6","ritirato-a dal lavoro","2018","2018",17.1,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","6","ritirato-a dal lavoro","2019","2019",16.2,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","6","ritirato-a dal lavoro","2020","2020",15.3,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","99","totale","2010","2010",74.4,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","99","totale","2011","2011",75,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","99","totale","2012","2012",76.6,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","99","totale","2013","2013",75.9,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","99","totale","2014","2014",73.5,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","99","totale","2015","2015",77.1,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","99","totale","2016","2016",76.7,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","99","totale","2017","2017",77.5,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","99","totale","2018","2018",76.2,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","99","totale","2019","2019",73.1,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","99","totale","2020","2020",74.1,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2010","2010",438,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2011","2011",468,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2012","2012",537,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2013","2013",534,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2014","2014",488,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2015","2015",578,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2016","2016",477,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2017","2017",559,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2018","2018",458,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2019","2019",498,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","3","in cerca di prima occupazione","2020","2020",508,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","6","ritirato-a dal lavoro","2010","2010",3633,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","6","ritirato-a dal lavoro","2011","2011",4116,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","6","ritirato-a dal lavoro","2012","2012",3925,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","6","ritirato-a dal lavoro","2013","2013",3934,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","6","ritirato-a dal lavoro","2014","2014",4078,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","6","ritirato-a dal lavoro","2015","2015",4325,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","6","ritirato-a dal lavoro","2016","2016",4022,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","6","ritirato-a dal lavoro","2017","2017",3874,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","6","ritirato-a dal lavoro","2018","2018",3817,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","6","ritirato-a dal lavoro","2019","2019",3460,,
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","6","ritirato-a dal lavoro","2020","2020",3345,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2010","2010",2612,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2011","2011",2715,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2012","2012",3193,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2013","2013",3523,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2014","2014",3872,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2015","2015",4006,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2016","2016",3713,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2017","2017",3869,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2018","2018",3575,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2019","2019",3133,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2020","2020",3255,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","5","studente","2010","2010",15.1,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","5","studente","2011","2011",18.3,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","5","studente","2012","2012",17.2,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","5","studente","2013","2013",17.9,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","5","studente","2014","2014",14.9,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","5","studente","2015","2015",16.6,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","5","studente","2016","2016",16.3,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","5","studente","2017","2017",17.4,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","5","studente","2018","2018",15.6,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","5","studente","2019","2019",15,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","5","studente","2020","2020",13.3,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","99","totale","2010","2010",5.5,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","99","totale","2011","2011",4.6,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","99","totale","2012","2012",5.1,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","99","totale","2013","2013",4.8,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","99","totale","2014","2014",4.6,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","99","totale","2015","2015",5.1,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","99","totale","2016","2016",4.4,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","99","totale","2017","2017",4.8,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","99","totale","2018","2018",4.4,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","99","totale","2019","2019",4.6,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","99","totale","2020","2020",3.4,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2010","2010",32.1,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2011","2011",31.5,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2012","2012",35.5,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2013","2013",31.1,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2014","2014",35.8,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2015","2015",35.4,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2016","2016",35.1,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2017","2017",36,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2018","2018",39.1,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2019","2019",40.4,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","5","studente","2020","2020",40.2,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","3","in cerca di prima occupazione","2010","2010",10,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","3","in cerca di prima occupazione","2011","2011",7.2,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","3","in cerca di prima occupazione","2012","2012",8.5,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","3","in cerca di prima occupazione","2013","2013",3.6,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","3","in cerca di prima occupazione","2014","2014",6.2,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","3","in cerca di prima occupazione","2015","2015",8.6,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","3","in cerca di prima occupazione","2016","2016",4.6,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","3","in cerca di prima occupazione","2017","2017",9.8,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","3","in cerca di prima occupazione","2018","2018",5.2,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","3","in cerca di prima occupazione","2019","2019",8.3,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","3","in cerca di prima occupazione","2020","2020",6.3,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2010","2010",34.1,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2011","2011",34.5,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2012","2012",33.7,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2013","2013",36.8,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2014","2014",35.5,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2015","2015",33.1,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2016","2016",32.6,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2017","2017",34.6,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2018","2018",38.6,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2019","2019",35,,
"15_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","3","in cerca di prima occupazione","2020","2020",36.4,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","4","casalinga-o","2010","2010",1029,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","4","casalinga-o","2011","2011",876,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","4","casalinga-o","2012","2012",901,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","4","casalinga-o","2013","2013",889,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","4","casalinga-o","2014","2014",739,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","4","casalinga-o","2015","2015",849,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","4","casalinga-o","2016","2016",889,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","4","casalinga-o","2017","2017",779,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","4","casalinga-o","2018","2018",753,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","4","casalinga-o","2019","2019",766,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","4","casalinga-o","2020","2020",637,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","5","studente","2010","2010",440,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","5","studente","2011","2011",412,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","5","studente","2012","2012",454,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","5","studente","2013","2013",478,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","5","studente","2014","2014",509,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","5","studente","2015","2015",464,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","5","studente","2016","2016",455,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","5","studente","2017","2017",486,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","5","studente","2018","2018",488,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","5","studente","2019","2019",559,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","5","studente","2020","2020",514,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2010","2010",36.4,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2011","2011",42.1,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2012","2012",40.4,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2013","2013",40,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2014","2014",40.6,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2015","2015",39.3,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2016","2016",40.7,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2017","2017",39.2,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2018","2018",38.5,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2019","2019",37.5,,
"15_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2020","2020",37.1,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2010","2010",11.2,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2011","2011",11,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2012","2012",10.5,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2013","2013",12.4,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2014","2014",11.1,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2015","2015",10.7,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2016","2016",10.2,,
